r;l;t;f;y;ProductionByTechnology
RE1;S118;DEMTRACARGSL;TRACAR;2020;7.56
RE1;S118;DEMTRABUSGSL;TRABUS;2020;3.5453
RE1;S118;DEMINDELC;INDELC;2020;4.2057
RE1;S118;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S118;DEMRESELC;RESELC;2020;2.0995
RE1;S118;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S118;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S118;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S118;DEMCOMELC;COMELC;2020;2.1699
RE1;S118;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S118;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S119;MINBIO;BIO;2020;12.1929
RE1;S119;MINCOA;COA;2020;30.5799
RE1;S119;IMPLFO;LFO;2020;65.587
RE1;S119;MINSOL;SOL;2020;0.0005
RE1;S119;MINWND;WND;2020;0.101
RE1;S119;MINHYD;HYD;2020;0.0818
RE1;S119;PWRBIO001;ELC001;2020;0.9729
RE1;S119;PWRCOA001;ELC001;2020;6.7606
RE1;S119;PWRCSP002;ELC001;2020;0.0005
RE1;S119;PWRHYD001;ELC001;2020;0.0786
RE1;S119;PWRHYD002;ELC001;2020;0.0032
RE1;S119;PWRWND001;ELC001;2020;0.101
RE1;S119;PWRTRNIMP;ELC001;2020;0.6018
RE1;S119;PWRTRN;ELC002;2020;7.9713
RE1;S119;PWRDIST;ELC003;2020;7.9713
RE1;S119;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S119;DEMTRACARGSL;TRACAR;2020;5.1149
RE1;S119;DEMTRABUSGSL;TRABUS;2020;5.5034
RE1;S119;DEMINDELC;INDELC;2020;3.9215
RE1;S119;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S119;DEMRESELC;RESELC;2020;1.9576
RE1;S119;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S119;DEMRESCKNOIL;RESCKN;2020;2.1962
RE1;S119;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S119;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S119;DEMCOMELC;COMELC;2020;2.0233
RE1;S119;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S119;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S120;MINBIO;BIO;2020;12.1929
RE1;S120;MINCOA;COA;2020;30.5799
RE1;S120;IMPLFO;LFO;2020;65.587
RE1;S120;MINSOL;SOL;2020;0.0005
RE1;S120;MINWND;WND;2020;0.101
RE1;S120;MINHYD;HYD;2020;0.0818
RE1;S120;PWRBIO001;ELC001;2020;0.9729
RE1;S120;PWRCOA001;ELC001;2020;6.7606
RE1;S120;PWRCSP002;ELC001;2020;0.0005
RE1;S120;PWRHYD001;ELC001;2020;0.0786
RE1;S120;PWRHYD002;ELC001;2020;0.0032
RE1;S120;PWRWND001;ELC001;2020;0.101
RE1;S120;PWRTRNIMP;ELC001;2020;0.6018
RE1;S120;PWRTRN;ELC002;2020;7.9713
RE1;S120;PWRDIST;ELC003;2020;7.9713
RE1;S120;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S120;DEMTRACARGSL;TRACAR;2020;7.56
RE1;S120;DEMTRABUSGSL;TRABUS;2020;3.5453
RE1;S120;DEMINDELC;INDELC;2020;3.9215
RE1;S120;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S120;DEMRESELC;RESELC;2020;1.9576
RE1;S120;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S120;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S120;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S120;DEMCOMELC;COMELC;2020;2.0233
RE1;S120;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S120;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S121;MINBIO;BIO;2020;12.1929
RE1;S121;MINCOA;COA;2020;30.5799
RE1;S121;IMPLFO;LFO;2020;65.587
RE1;S121;MINWND;WND;2020;0.101
RE1;S121;MINHYD;HYD;2020;0.0818
RE1;S121;PWRBIO001;ELC001;2020;0.9729
RE1;S121;PWRCOA001;ELC001;2020;6.7606
RE1;S121;PWRHYD001;ELC001;2020;0.0786
RE1;S121;PWRHYD002;ELC001;2020;0.0032
RE1;S121;PWRWND001;ELC001;2020;0.101
RE1;S121;PWRTRNIMP;ELC001;2020;0.6023
RE1;S121;PWRTRN;ELC002;2020;7.9713
RE1;S121;PWRDIST;ELC003;2020;7.9713
RE1;S121;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S121;DEMTRACARGSL;TRACAR;2020;5.1149
RE1;S121;DEMTRABUSGSL;TRABUS;2020;5.5034
RE1;S121;DEMINDELC;INDELC;2020;3.9215
RE1;S121;DEMINDHEBIO;INDHEL;2020;2.9771
RE1;S121;DEMRESELC;RESELC;2020;1.9576
RE1;S121;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S121;DEMRESCKNOIL;RESCKN;2020;2.1962
RE1;S121;DEMRESCKNBIO;RESCKN;2020;1.3009
RE1;S121;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S121;DEMCOMELC;COMELC;2020;2.0233
RE1;S121;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S121;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S122;MINBIO;BIO;2020;12.1929
RE1;S122;MINCOA;COA;2020;30.5799
RE1;S122;IMPLFO;LFO;2020;65.587
RE1;S122;MINWND;WND;2020;0.101
RE1;S122;MINHYD;HYD;2020;0.0818
RE1;S122;PWRBIO001;ELC001;2020;0.9729
RE1;S122;PWRCOA001;ELC001;2020;6.7606
RE1;S122;PWRHYD001;ELC001;2020;0.0786
RE1;S122;PWRHYD002;ELC001;2020;0.0032
RE1;S122;PWRWND001;ELC001;2020;0.101
RE1;S122;PWRTRNIMP;ELC001;2020;0.6023
RE1;S122;PWRTRN;ELC002;2020;7.9713
RE1;S122;PWRDIST;ELC003;2020;7.9713
RE1;S122;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S122;DEMTRACARGSL;TRACAR;2020;5.9934
RE1;S122;DEMTRABUSGSL;TRABUS;2020;5.5034
RE1;S122;DEMINDELC;INDELC;2020;3.9215
RE1;S122;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S122;DEMRESELC;RESELC;2020;1.9576
RE1;S122;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S122;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S122;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S122;DEMCOMELC;COMELC;2020;2.0233
RE1;S122;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S122;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S123;MINBIO;BIO;2020;12.1929
RE1;S123;MINCOA;COA;2020;30.5799
RE1;S123;IMPLFO;LFO;2020;65.587
RE1;S123;MINWND;WND;2020;0.101
RE1;S123;MINHYD;HYD;2020;0.0818
RE1;S123;PWRBIO001;ELC001;2020;0.9729
RE1;S123;PWRCOA001;ELC001;2020;6.7606
RE1;S123;PWRHYD001;ELC001;2020;0.0786
RE1;S123;PWRHYD002;ELC001;2020;0.0032
RE1;S123;PWRWND001;ELC001;2020;0.101
RE1;S123;PWRTRNIMP;ELC001;2020;0.6023
RE1;S123;PWRTRN;ELC002;2020;7.9713
RE1;S123;PWRDIST;ELC003;2020;7.9713
RE1;S123;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S123;DEMTRACARGSL;TRACAR;2020;7.56
RE1;S123;DEMTRABUSGSL;TRABUS;2020;3.5453
RE1;S123;DEMINDELC;INDELC;2020;3.9215
RE1;S123;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S123;DEMRESELC;RESELC;2020;1.9576
RE1;S123;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S123;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S123;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S123;DEMCOMELC;COMELC;2020;2.0233
RE1;S123;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S123;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S124;MINBIO;BIO;2020;12.1929
RE1;S124;MINCOA;COA;2020;30.5799
RE1;S124;IMPLFO;LFO;2020;65.587
RE1;S124;MINWND;WND;2020;0.101
RE1;S124;MINHYD;HYD;2020;0.0818
RE1;S124;PWRBIO001;ELC001;2020;0.9729
RE1;S124;PWRCOA001;ELC001;2020;6.7606
RE1;S124;PWRHYD001;ELC001;2020;0.0786
RE1;S124;PWRHYD002;ELC001;2020;0.0032
RE1;S124;PWRWND001;ELC001;2020;0.101
RE1;S124;PWRTRNIMP;ELC001;2020;0.6023
RE1;S124;PWRTRN;ELC002;2020;7.9713
RE1;S124;PWRDIST;ELC003;2020;7.9713
RE1;S124;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S124;DEMTRACARGSL;TRACAR;2020;5.1149
RE1;S124;DEMTRABUSGSL;TRABUS;2020;5.5034
RE1;S124;DEMINDELC;INDELC;2020;3.9215
RE1;S124;DEMINDHEBIO;INDHEL;2020;0.9691
RE1;S124;DEMRESELC;RESELC;2020;1.9576
RE1;S124;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S124;DEMRESCKNOIL;RESCKN;2020;2.1962
RE1;S124;DEMRESCKNBIO;RESCKN;2020;2.0362
RE1;S124;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S124;DEMCOMELC;COMELC;2020;2.0233
RE1;S124;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S124;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S201;MINBIO;BIO;2020;12.1929
RE1;S201;MINCOA;COA;2020;30.5799
RE1;S201;IMPLFO;LFO;2020;65.587
RE1;S201;MINWND;WND;2020;0.0889
RE1;S201;MINHYD;HYD;2020;0.1987
RE1;S201;PWRBIO001;ELC001;2020;0.9729
RE1;S201;PWRCOA001;ELC001;2020;6.7606
RE1;S201;PWRHYD001;ELC001;2020;0.1909
RE1;S201;PWRHYD002;ELC001;2020;0.0078
RE1;S201;PWRWND001;ELC001;2020;0.0889
RE1;S201;PWRTRNIMP;ELC001;2020;1.2209
RE1;S201;PWRTRN;ELC002;2020;8.6517
RE1;S201;PWRDIST;ELC003;2020;8.6517
RE1;S201;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S201;DEMTRACARGSL;TRACAR;2020;5.1149
RE1;S201;DEMTRABUSGSL;TRABUS;2020;5.5034
RE1;S201;DEMINDELC;INDELC;2020;4.2591
RE1;S201;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S201;DEMRESELC;RESELC;2020;2.1262
RE1;S201;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S201;DEMRESCKNOIL;RESCKN;2020;2.1962
RE1;S201;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S201;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S201;DEMCOMELC;COMELC;2020;2.1975
RE1;S201;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S201;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S202;MINBIO;BIO;2020;12.1929
RE1;S202;MINCOA;COA;2020;30.5799
RE1;S202;IMPLFO;LFO;2020;65.587
RE1;S202;MINWND;WND;2020;0.0889
RE1;S202;MINHYD;HYD;2020;0.1987
RE1;S202;PWRBIO001;ELC001;2020;0.9729
RE1;S202;PWRCOA001;ELC001;2020;6.7606
RE1;S202;PWRHYD001;ELC001;2020;0.1909
RE1;S202;PWRHYD002;ELC001;2020;0.0078
RE1;S202;PWRWND001;ELC001;2020;0.0889
RE1;S202;PWRTRNIMP;ELC001;2020;1.2209
RE1;S202;PWRTRN;ELC002;2020;8.6517
RE1;S202;PWRDIST;ELC003;2020;8.6517
RE1;S202;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S202;DEMTRACARGSL;TRACAR;2020;5.1149
RE1;S202;DEMTRABUSGSL;TRABUS;2020;5.5034
RE1;S202;DEMINDELC;INDELC;2020;4.2591
RE1;S202;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S202;DEMRESELC;RESELC;2020;2.1262
RE1;S202;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S202;DEMRESCKNOIL;RESCKN;2020;2.1962
RE1;S202;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S202;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S202;DEMCOMELC;COMELC;2020;2.1975
RE1;S202;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S202;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S203;MINBIO;BIO;2020;12.1929
RE1;S203;MINCOA;COA;2020;30.5799
RE1;S203;IMPLFO;LFO;2020;65.587
RE1;S203;MINWND;WND;2020;0.0889
RE1;S203;MINHYD;HYD;2020;0.1987
RE1;S203;PWRBIO001;ELC001;2020;0.9729
RE1;S203;PWRCOA001;ELC001;2020;6.7606
RE1;S203;PWRHYD001;ELC001;2020;0.1909
RE1;S203;PWRHYD002;ELC001;2020;0.0078
RE1;S203;PWRWND001;ELC001;2020;0.0889
RE1;S203;PWRTRNIMP;ELC001;2020;1.2209
RE1;S203;PWRTRN;ELC002;2020;8.6517
RE1;S203;PWRDIST;ELC003;2020;8.6517
RE1;S203;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S203;DEMTRACARGSL;TRACAR;2020;5.9934
RE1;S203;DEMTRABUSGSL;TRABUS;2020;5.5034
RE1;S203;DEMINDELC;INDELC;2020;4.2591
RE1;S203;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S203;DEMRESELC;RESELC;2020;2.1262
RE1;S203;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S203;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S203;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S203;DEMCOMELC;COMELC;2020;2.1975
RE1;S203;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S203;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S204;MINBIO;BIO;2020;12.1929
RE1;S204;MINCOA;COA;2020;30.5799
RE1;S204;IMPLFO;LFO;2020;65.587
RE1;S204;MINWND;WND;2020;0.0889
RE1;S204;MINHYD;HYD;2020;0.1987
RE1;S204;PWRBIO001;ELC001;2020;0.9729
RE1;S204;PWRCOA001;ELC001;2020;6.7606
RE1;S204;PWRHYD001;ELC001;2020;0.1909
RE1;S204;PWRHYD002;ELC001;2020;0.0078
RE1;S204;PWRWND001;ELC001;2020;0.0889
RE1;S204;PWRTRNIMP;ELC001;2020;1.2209
RE1;S204;PWRTRN;ELC002;2020;8.6517
RE1;S204;PWRDIST;ELC003;2020;8.6517
RE1;S204;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S204;DEMTRACARGSL;TRACAR;2020;5.1149
RE1;S204;DEMTRABUSGSL;TRABUS;2020;5.5034
RE1;S204;DEMINDELC;INDELC;2020;4.2591
RE1;S204;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S204;DEMRESELC;RESELC;2020;2.1262
RE1;S204;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S204;DEMRESCKNOIL;RESCKN;2020;2.1962
RE1;S204;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S204;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S204;DEMCOMELC;COMELC;2020;2.1975
RE1;S204;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S204;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S205;MINBIO;BIO;2020;12.1929
RE1;S205;MINCOA;COA;2020;30.5799
RE1;S205;IMPLFO;LFO;2020;65.587
RE1;S205;MINWND;WND;2020;0.0889
RE1;S205;MINHYD;HYD;2020;0.1987
RE1;S205;PWRBIO001;ELC001;2020;0.9729
RE1;S205;PWRCOA001;ELC001;2020;6.7606
RE1;S205;PWRHYD001;ELC001;2020;0.1909
RE1;S205;PWRHYD002;ELC001;2020;0.0078
RE1;S205;PWRWND001;ELC001;2020;0.0889
RE1;S205;PWRTRNIMP;ELC001;2020;1.2209
RE1;S205;PWRTRN;ELC002;2020;8.6517
RE1;S205;PWRDIST;ELC003;2020;8.6517
RE1;S205;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S205;DEMTRACARGSL;TRACAR;2020;5.1149
RE1;S205;DEMTRABUSGSL;TRABUS;2020;5.5034
RE1;S205;DEMINDELC;INDELC;2020;4.2591
RE1;S205;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S205;DEMRESELC;RESELC;2020;2.1262
RE1;S205;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S205;DEMRESCKNOIL;RESCKN;2020;2.1962
RE1;S205;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S205;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S205;DEMCOMELC;COMELC;2020;2.1975
RE1;S205;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S205;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S206;MINBIO;BIO;2020;12.1929
RE1;S206;MINCOA;COA;2020;30.5799
RE1;S206;IMPLFO;LFO;2020;65.587
RE1;S206;MINWND;WND;2020;0.0889
RE1;S206;MINHYD;HYD;2020;0.1987
RE1;S206;PWRBIO001;ELC001;2020;0.9729
RE1;S206;PWRCOA001;ELC001;2020;6.7606
RE1;S206;PWRHYD001;ELC001;2020;0.1909
RE1;S206;PWRHYD002;ELC001;2020;0.0078
RE1;S206;PWRWND001;ELC001;2020;0.0889
RE1;S206;PWRTRNIMP;ELC001;2020;1.2209
RE1;S206;PWRTRN;ELC002;2020;8.6517
RE1;S206;PWRDIST;ELC003;2020;8.6517
RE1;S206;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S206;DEMTRACARGSL;TRACAR;2020;5.9934
RE1;S206;DEMTRABUSGSL;TRABUS;2020;5.5034
RE1;S206;DEMINDELC;INDELC;2020;4.2591
RE1;S206;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S206;DEMRESELC;RESELC;2020;2.1262
RE1;S206;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S206;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S206;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S206;DEMCOMELC;COMELC;2020;2.1975
RE1;S206;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S206;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S207;MINBIO;BIO;2020;12.1929
RE1;S207;MINCOA;COA;2020;30.5799
RE1;S207;IMPLFO;LFO;2020;65.587
RE1;S207;MINSOL;SOL;2020;0.3872
RE1;S207;MINWND;WND;2020;0.0453
RE1;S207;MINHYD;HYD;2020;0.1987
RE1;S207;PWRBIO001;ELC001;2020;0.9729
RE1;S207;PWRCOA001;ELC001;2020;6.7606
RE1;S207;PWRSOL001;ELC001;2020;0.3867
RE1;S207;PWRCSP002;ELC001;2020;0.0005
RE1;S207;PWRHYD001;ELC001;2020;0.1909
RE1;S207;PWRHYD002;ELC001;2020;0.0078
RE1;S207;PWRWND001;ELC001;2020;0.0453
RE1;S207;PWRTRNIMP;ELC001;2020;1.5829
RE1;S207;PWRTRN;ELC002;2020;9.358
RE1;S207;PWRDIST;ELC003;2020;9.358
RE1;S207;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S207;DEMTRACARGSL;TRACAR;2020;7.56
RE1;S207;DEMTRABUSGSL;TRABUS;2020;3.5453
RE1;S207;DEMINDELC;INDELC;2020;4.6096
RE1;S207;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S207;DEMRESELC;RESELC;2020;2.3011
RE1;S207;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S207;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S207;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S207;DEMCOMELC;COMELC;2020;2.3783
RE1;S207;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S207;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S208;MINBIO;BIO;2020;12.1929
RE1;S208;MINCOA;COA;2020;30.5799
RE1;S208;IMPLFO;LFO;2020;65.587
RE1;S208;MINSOL;SOL;2020;0.3872
RE1;S208;MINWND;WND;2020;0.0453
RE1;S208;MINHYD;HYD;2020;0.1987
RE1;S208;PWRBIO001;ELC001;2020;0.9729
RE1;S208;PWRCOA001;ELC001;2020;6.7606
RE1;S208;PWRSOL001;ELC001;2020;0.3867
RE1;S208;PWRCSP002;ELC001;2020;0.0005
RE1;S208;PWRHYD001;ELC001;2020;0.1909
RE1;S208;PWRHYD002;ELC001;2020;0.0078
RE1;S208;PWRWND001;ELC001;2020;0.0453
RE1;S208;PWRTRNIMP;ELC001;2020;1.5829
RE1;S208;PWRTRN;ELC002;2020;9.358
RE1;S208;PWRDIST;ELC003;2020;9.358
RE1;S208;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S208;DEMTRACARGSL;TRACAR;2020;5.1149
RE1;S208;DEMTRABUSGSL;TRABUS;2020;5.5034
RE1;S208;DEMINDELC;INDELC;2020;4.6096
RE1;S208;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S208;DEMRESELC;RESELC;2020;2.3011
RE1;S208;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S208;DEMRESCKNOIL;RESCKN;2020;2.1962
RE1;S208;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S208;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S208;DEMCOMELC;COMELC;2020;2.3783
RE1;S208;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S208;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S209;MINBIO;BIO;2020;12.1929
RE1;S209;MINCOA;COA;2020;30.5799
RE1;S209;IMPLFO;LFO;2020;65.587
RE1;S209;MINSOL;SOL;2020;0.3872
RE1;S209;MINWND;WND;2020;0.0453
RE1;S209;MINHYD;HYD;2020;0.1987
RE1;S209;PWRBIO001;ELC001;2020;0.9729
RE1;S209;PWRCOA001;ELC001;2020;6.7606
RE1;S209;PWRSOL001;ELC001;2020;0.3867
RE1;S209;PWRCSP002;ELC001;2020;0.0005
RE1;S209;PWRHYD001;ELC001;2020;0.1909
RE1;S209;PWRHYD002;ELC001;2020;0.0078
RE1;S209;PWRWND001;ELC001;2020;0.0453
RE1;S209;PWRTRNIMP;ELC001;2020;1.5829
RE1;S209;PWRTRN;ELC002;2020;9.358
RE1;S209;PWRDIST;ELC003;2020;9.358
RE1;S209;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S209;DEMTRACARGSL;TRACAR;2020;5.1149
RE1;S209;DEMTRABUSGSL;TRABUS;2020;5.5034
RE1;S209;DEMINDELC;INDELC;2020;4.6096
RE1;S209;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S209;DEMRESELC;RESELC;2020;2.3011
RE1;S209;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S209;DEMRESCKNOIL;RESCKN;2020;2.1962
RE1;S209;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S209;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S209;DEMCOMELC;COMELC;2020;2.3783
RE1;S209;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S209;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S210;MINBIO;BIO;2020;12.1929
RE1;S210;MINCOA;COA;2020;30.5799
RE1;S210;IMPLFO;LFO;2020;65.587
RE1;S210;MINSOL;SOL;2020;0.3872
RE1;S210;MINWND;WND;2020;0.0453
RE1;S210;MINHYD;HYD;2020;0.1987
RE1;S210;PWRBIO001;ELC001;2020;0.9729
RE1;S210;PWRCOA001;ELC001;2020;6.7606
RE1;S210;PWRSOL001;ELC001;2020;0.3867
RE1;S210;PWRCSP002;ELC001;2020;0.0005
RE1;S210;PWRHYD001;ELC001;2020;0.1909
RE1;S210;PWRHYD002;ELC001;2020;0.0078
RE1;S210;PWRWND001;ELC001;2020;0.0453
RE1;S210;PWRTRNIMP;ELC001;2020;1.5829
RE1;S210;PWRTRN;ELC002;2020;9.358
RE1;S210;PWRDIST;ELC003;2020;9.358
RE1;S210;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S210;DEMTRACARGSL;TRACAR;2020;5.1149
RE1;S210;DEMTRABUSGSL;TRABUS;2020;5.5034
RE1;S210;DEMINDELC;INDELC;2020;4.6096
RE1;S210;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S210;DEMRESELC;RESELC;2020;2.3011
RE1;S210;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S210;DEMRESCKNOIL;RESCKN;2020;2.1962
RE1;S210;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S210;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S210;DEMCOMELC;COMELC;2020;2.3783
RE1;S210;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S210;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S211;MINBIO;BIO;2020;12.1929
RE1;S211;MINCOA;COA;2020;30.5799
RE1;S211;IMPLFO;LFO;2020;65.587
RE1;S211;MINSOL;SOL;2020;0.3872
RE1;S211;MINWND;WND;2020;0.0453
RE1;S211;MINHYD;HYD;2020;0.1987
RE1;S211;PWRBIO001;ELC001;2020;0.9729
RE1;S211;PWRCOA001;ELC001;2020;6.7606
RE1;S211;PWRSOL001;ELC001;2020;0.3867
RE1;S211;PWRCSP002;ELC001;2020;0.0005
RE1;S211;PWRHYD001;ELC001;2020;0.1909
RE1;S211;PWRHYD002;ELC001;2020;0.0078
RE1;S211;PWRWND001;ELC001;2020;0.0453
RE1;S211;PWRTRNIMP;ELC001;2020;1.5829
RE1;S211;PWRTRN;ELC002;2020;9.358
RE1;S211;PWRDIST;ELC003;2020;9.358
RE1;S211;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S211;DEMTRACARGSL;TRACAR;2020;5.9934
RE1;S211;DEMTRABUSGSL;TRABUS;2020;5.5034
RE1;S211;DEMINDELC;INDELC;2020;4.6096
RE1;S211;DEMINDHEBIO;INDHEL;2020;4.4439
RE1;S211;DEMRESELC;RESELC;2020;2.3011
RE1;S211;DEMRESCKNELC;RESCKN;2020;0.0657
RE1;S211;DEMRESCKNBIO;RESCKN;2020;0.7637
RE1;S211;DEMRESHEBIO;RESHEL;2020;0.9243
RE1;S211;DEMCOMELC;COMELC;2020;2.3783
RE1;S211;DEMCOMHEBIO;COMHEL;2020;0.4466
RE1;S211;DEMINDHECOA;INDHEH;2020;6.5344
RE1;S212;MINBIO;BIO;2020;12.1929
RE1;S212;MINCOA;COA;2020;30.5799
RE1;S212;IMPLFO;LFO;2020;65.587
RE1;S212;MINSOL;SOL;2020;0.3872
RE1;S212;MINWND;WND;2020;0.0453
RE1;S212;MINHYD;HYD;2020;0.1987
RE1;S212;PWRBIO001;ELC001;2020;0.9729
RE1;S212;PWRCOA001;ELC001;2020;6.7606
RE1;S212;PWRSOL001;ELC001;2020;0.3867
RE1;S212;PWRCSP002;ELC001;2020;0.0005
RE1;S212;PWRHYD001;ELC001;2020;0.1909
RE1;S212;PWRHYD002;ELC001;2020;0.0078
RE1;S212;PWRWND001;ELC001;2020;0.0453
RE1;S212;PWRTRNIMP;ELC001;2020;1.5829
RE1;S212;PWRTRN;ELC002;2020;9.358
RE1;S212;PWRDIST;ELC003;2020;9.358
RE1;S212;DEMTRAMCYGSL;TRAMCY;2020;2.7212
RE1;S212;DEMTRACARGSL;TRACAR;2020;5.1149
RE1;S212;DEMTRABUSGSL;TRABUS;2020;5.5034
