r,l,t,f,y,ProductionByTechnology
RE1,S413,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S413,DEMCOMELC,COMELC,2030,0.0951
RE1,S413,COMENEFFDP,COMELC,2030,2.8536
RE1,S413,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S413,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S414,MINBIO,BIO,2030,13.9465
RE1,S414,IMPCOA,COA,2030,43.0412
RE1,S414,IMPLFO,LFO,2030,58.4993
RE1,S414,MINNGS,NGS,2030,0.22
RE1,S414,MINSOL,SOL,2030,2.3018
RE1,S414,MINWND,WND,2030,0.056
RE1,S414,MINGEO,GEO,2030,0.0151
RE1,S414,MINHYD,HYD,2030,0.4093
RE1,S414,PWRBIO001,ELC001,2030,1.0216
RE1,S414,PWRCOA001,ELC001,2030,10.1255
RE1,S414,PWRGEO,ELC001,2030,0.0015
RE1,S414,PWRNGS001,ELC001,2030,0.1215
RE1,S414,PWRSOL001,ELC001,2030,2.3013
RE1,S414,PWRCSP002,ELC001,2030,0.0005
RE1,S414,PWRHYD001,ELC001,2030,0.3933
RE1,S414,PWRHYD002,ELC001,2030,0.016
RE1,S414,PWRWND001,ELC001,2030,0.056
RE1,S414,PWRSOL001S,ELC001,2030,1.9725
RE1,S414,PWRTRN,ELC002,2030,15.1104
RE1,S414,PWRDIST,ELC003,2030,15.1104
RE1,S414,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S414,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S414,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S414,DEMINDELC,INDELC,2030,0.1843
RE1,S414,INDENEFFDP,INDELC,2030,5.5307
RE1,S414,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S414,DEMRESELC,RESELC,2030,0.092
RE1,S414,RESENEFFDP,RESELC,2030,2.761
RE1,S414,DEMRESCKNELC,RESCKN,2030,2.0901
RE1,S414,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S414,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S414,DEMCOMELC,COMELC,2030,0.0951
RE1,S414,COMENEFFDP,COMELC,2030,2.8536
RE1,S414,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S414,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S415,MINBIO,BIO,2030,13.9465
RE1,S415,IMPCOA,COA,2030,43.0412
RE1,S415,IMPLFO,LFO,2030,58.4993
RE1,S415,MINNGS,NGS,2030,0.22
RE1,S415,MINSOL,SOL,2030,2.3018
RE1,S415,MINWND,WND,2030,0.056
RE1,S415,MINGEO,GEO,2030,0.0151
RE1,S415,MINHYD,HYD,2030,0.4093
RE1,S415,PWRBIO001,ELC001,2030,1.0216
RE1,S415,PWRCOA001,ELC001,2030,10.1255
RE1,S415,PWRGEO,ELC001,2030,0.0015
RE1,S415,PWRNGS001,ELC001,2030,0.1215
RE1,S415,PWRSOL001,ELC001,2030,2.3013
RE1,S415,PWRCSP002,ELC001,2030,0.0005
RE1,S415,PWRHYD001,ELC001,2030,0.3933
RE1,S415,PWRHYD002,ELC001,2030,0.016
RE1,S415,PWRWND001,ELC001,2030,0.056
RE1,S415,PWRSOL001S,ELC001,2030,1.9725
RE1,S415,PWRTRN,ELC002,2030,15.1104
RE1,S415,PWRDIST,ELC003,2030,15.1104
RE1,S415,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S415,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S415,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S415,DEMINDELC,INDELC,2030,0.1843
RE1,S415,INDENEFFDP,INDELC,2030,5.5307
RE1,S415,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S415,DEMRESELC,RESELC,2030,0.092
RE1,S415,RESENEFFDP,RESELC,2030,2.761
RE1,S415,DEMRESCKNELC,RESCKN,2030,2.0901
RE1,S415,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S415,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S415,DEMCOMELC,COMELC,2030,0.0951
RE1,S415,COMENEFFDP,COMELC,2030,2.8536
RE1,S415,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S415,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S416,MINBIO,BIO,2030,13.9465
RE1,S416,IMPCOA,COA,2030,43.0412
RE1,S416,IMPLFO,LFO,2030,58.4993
RE1,S416,MINNGS,NGS,2030,0.22
RE1,S416,MINSOL,SOL,2030,2.3018
RE1,S416,MINWND,WND,2030,0.056
RE1,S416,MINGEO,GEO,2030,0.0151
RE1,S416,MINHYD,HYD,2030,0.4093
RE1,S416,PWRBIO001,ELC001,2030,1.0216
RE1,S416,PWRCOA001,ELC001,2030,10.1255
RE1,S416,PWRGEO,ELC001,2030,0.0015
RE1,S416,PWRNGS001,ELC001,2030,0.1215
RE1,S416,PWRSOL001,ELC001,2030,2.3013
RE1,S416,PWRCSP002,ELC001,2030,0.0005
RE1,S416,PWRHYD001,ELC001,2030,0.3933
RE1,S416,PWRHYD002,ELC001,2030,0.016
RE1,S416,PWRWND001,ELC001,2030,0.056
RE1,S416,PWRSOL001S,ELC001,2030,1.9725
RE1,S416,PWRTRN,ELC002,2030,15.1104
RE1,S416,PWRDIST,ELC003,2030,15.1104
RE1,S416,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S416,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S416,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S416,DEMINDELC,INDELC,2030,0.1843
RE1,S416,INDENEFFDP,INDELC,2030,5.5307
RE1,S416,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S416,DEMRESELC,RESELC,2030,0.092
RE1,S416,RESENEFFDP,RESELC,2030,2.761
RE1,S416,DEMRESCKNELC,RESCKN,2030,2.0901
RE1,S416,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S416,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S416,DEMCOMELC,COMELC,2030,0.0951
RE1,S416,COMENEFFDP,COMELC,2030,2.8536
RE1,S416,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S416,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S417,MINBIO,BIO,2030,13.9465
RE1,S417,IMPCOA,COA,2030,43.0412
RE1,S417,IMPLFO,LFO,2030,58.4993
RE1,S417,MINNGS,NGS,2030,0.22
RE1,S417,MINSOL,SOL,2030,2.3018
RE1,S417,MINWND,WND,2030,0.056
RE1,S417,MINGEO,GEO,2030,0.0151
RE1,S417,MINHYD,HYD,2030,0.4093
RE1,S417,PWRBIO001,ELC001,2030,1.0216
RE1,S417,PWRCOA001,ELC001,2030,10.1255
RE1,S417,PWRGEO,ELC001,2030,0.0015
RE1,S417,PWRNGS001,ELC001,2030,0.1215
RE1,S417,PWRSOL001,ELC001,2030,2.3013
RE1,S417,PWRCSP002,ELC001,2030,0.0005
RE1,S417,PWRHYD001,ELC001,2030,0.3933
RE1,S417,PWRHYD002,ELC001,2030,0.016
RE1,S417,PWRWND001,ELC001,2030,0.056
RE1,S417,PWRSOL001S,ELC001,2030,1.9725
RE1,S417,PWRTRN,ELC002,2030,15.1104
RE1,S417,PWRDIST,ELC003,2030,15.1104
RE1,S417,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S417,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S417,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S417,DEMINDELC,INDELC,2030,0.1843
RE1,S417,INDENEFFDP,INDELC,2030,5.5307
RE1,S417,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S417,DEMRESELC,RESELC,2030,0.092
RE1,S417,RESENEFFDP,RESELC,2030,2.761
RE1,S417,DEMRESCKNELC,RESCKN,2030,2.0901
RE1,S417,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S417,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S417,DEMCOMELC,COMELC,2030,0.0951
RE1,S417,COMENEFFDP,COMELC,2030,2.8536
RE1,S417,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S417,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S418,MINBIO,BIO,2030,13.9465
RE1,S418,IMPCOA,COA,2030,43.0412
RE1,S418,IMPLFO,LFO,2030,58.4993
RE1,S418,MINNGS,NGS,2030,0.22
RE1,S418,MINSOL,SOL,2030,2.3018
RE1,S418,MINWND,WND,2030,0.056
RE1,S418,MINGEO,GEO,2030,0.0151
RE1,S418,MINHYD,HYD,2030,0.4093
RE1,S418,PWRBIO001,ELC001,2030,1.0216
RE1,S418,PWRCOA001,ELC001,2030,10.1255
RE1,S418,PWRGEO,ELC001,2030,0.0015
RE1,S418,PWRNGS001,ELC001,2030,0.1215
RE1,S418,PWRSOL001,ELC001,2030,2.3013
RE1,S418,PWRCSP002,ELC001,2030,0.0005
RE1,S418,PWRHYD001,ELC001,2030,0.3933
RE1,S418,PWRHYD002,ELC001,2030,0.016
RE1,S418,PWRWND001,ELC001,2030,0.056
RE1,S418,PWRSOL001S,ELC001,2030,1.9725
RE1,S418,PWRTRN,ELC002,2030,15.1104
RE1,S418,PWRDIST,ELC003,2030,15.1104
RE1,S418,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S418,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S418,DEMTRACARGSL,TRACAR,2030,1.164
RE1,S418,DEMTRABUSGSL,TRABUS,2030,13.1698
RE1,S418,DEMINDELC,INDELC,2030,0.1843
RE1,S418,INDENEFFDP,INDELC,2030,5.5307
RE1,S418,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S418,DEMRESELC,RESELC,2030,0.092
RE1,S418,RESENEFFDP,RESELC,2030,2.761
RE1,S418,DEMRESCKNELC,RESCKN,2030,2.0901
RE1,S418,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S418,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S418,DEMCOMELC,COMELC,2030,0.0951
RE1,S418,COMENEFFDP,COMELC,2030,2.8536
RE1,S418,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S418,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S419,MINBIO,BIO,2030,13.9465
RE1,S419,IMPCOA,COA,2030,43.0412
RE1,S419,IMPLFO,LFO,2030,58.4993
RE1,S419,MINNGS,NGS,2030,1.4832
RE1,S419,MINSOL,SOL,2030,0.0005
RE1,S419,MINWND,WND,2030,0.0594
RE1,S419,MINGEO,GEO,2030,0.0151
RE1,S419,MINHYD,HYD,2030,0.4093
RE1,S419,PWRBIO001,ELC001,2030,1.0216
RE1,S419,PWRCOA001,ELC001,2030,10.1255
RE1,S419,PWRGEO,ELC001,2030,0.0015
RE1,S419,PWRNGS001,ELC001,2030,0.8194
RE1,S419,PWRCSP002,ELC001,2030,0.0005
RE1,S419,PWRHYD001,ELC001,2030,0.3933
RE1,S419,PWRHYD002,ELC001,2030,0.016
RE1,S419,PWRWND001,ELC001,2030,0.0594
RE1,S419,PWRSOL001S,ELC001,2030,1.9725
RE1,S419,PWRTRNIMP,ELC001,2030,1.3208
RE1,S419,PWRTRN,ELC002,2030,14.847
RE1,S419,PWRDIST,ELC003,2030,14.847
RE1,S419,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S419,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S419,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S419,INDENEFFDP,INDELC,2030,5.3608
RE1,S419,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S419,RESENEFFDP,RESELC,2030,2.6761
RE1,S419,DEMRESCKNELC,RESCKN,2030,2.4438
RE1,S419,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S419,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S419,COMENEFFDP,COMELC,2030,2.7659
RE1,S419,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S419,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S420,MINBIO,BIO,2030,13.9465
RE1,S420,IMPCOA,COA,2030,43.0412
RE1,S420,IMPLFO,LFO,2030,58.4993
RE1,S420,MINNGS,NGS,2030,1.4832
RE1,S420,MINSOL,SOL,2030,0.0005
RE1,S420,MINWND,WND,2030,0.0594
RE1,S420,MINGEO,GEO,2030,0.0151
RE1,S420,MINHYD,HYD,2030,0.4093
RE1,S420,PWRBIO001,ELC001,2030,1.0216
RE1,S420,PWRCOA001,ELC001,2030,10.1255
RE1,S420,PWRGEO,ELC001,2030,0.0015
RE1,S420,PWRNGS001,ELC001,2030,0.8194
RE1,S420,PWRCSP002,ELC001,2030,0.0005
RE1,S420,PWRHYD001,ELC001,2030,0.3933
RE1,S420,PWRHYD002,ELC001,2030,0.016
RE1,S420,PWRWND001,ELC001,2030,0.0594
RE1,S420,PWRSOL001S,ELC001,2030,1.9725
RE1,S420,PWRTRNIMP,ELC001,2030,1.3208
RE1,S420,PWRTRN,ELC002,2030,14.847
RE1,S420,PWRDIST,ELC003,2030,14.847
RE1,S420,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S420,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S420,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S420,INDENEFFDP,INDELC,2030,5.3608
RE1,S420,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S420,RESENEFFDP,RESELC,2030,2.6761
RE1,S420,DEMRESCKNELC,RESCKN,2030,2.4438
RE1,S420,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S420,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S420,COMENEFFDP,COMELC,2030,2.7659
RE1,S420,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S420,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S421,MINBIO,BIO,2030,13.9465
RE1,S421,IMPCOA,COA,2030,43.0412
RE1,S421,IMPLFO,LFO,2030,58.4993
RE1,S421,MINNGS,NGS,2030,1.4832
RE1,S421,MINWND,WND,2030,0.0594
RE1,S421,MINGEO,GEO,2030,0.0151
RE1,S421,MINHYD,HYD,2030,0.4093
RE1,S421,PWRBIO001,ELC001,2030,1.0216
RE1,S421,PWRCOA001,ELC001,2030,10.1255
RE1,S421,PWRGEO,ELC001,2030,0.0015
RE1,S421,PWRNGS001,ELC001,2030,0.8194
RE1,S421,PWRHYD001,ELC001,2030,0.3933
RE1,S421,PWRHYD002,ELC001,2030,0.016
RE1,S421,PWRWND001,ELC001,2030,0.0594
RE1,S421,PWRTRNIMP,ELC001,2030,2.1281
RE1,S421,PWRTRN,ELC002,2030,13.7467
RE1,S421,PWRDIST,ELC003,2030,13.7467
RE1,S421,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S421,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S421,DEMTRACARGSL,TRACAR,2030,1.164
RE1,S421,DEMTRABUSGSL,TRABUS,2030,13.1698
RE1,S421,INDENEFFDP,INDELC,2030,5.3608
RE1,S421,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S421,RESENEFFDP,RESELC,2030,2.6761
RE1,S421,DEMRESCKNELC,RESCKN,2030,1.3959
RE1,S421,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S421,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S421,COMENEFFDP,COMELC,2030,2.7659
RE1,S421,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S421,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S422,MINBIO,BIO,2030,13.9465
RE1,S422,IMPCOA,COA,2030,43.0412
RE1,S422,IMPLFO,LFO,2030,58.4993
RE1,S422,MINNGS,NGS,2030,1.4832
RE1,S422,MINWND,WND,2030,0.0594
RE1,S422,MINGEO,GEO,2030,0.0151
RE1,S422,MINHYD,HYD,2030,0.4093
RE1,S422,PWRBIO001,ELC001,2030,1.0216
RE1,S422,PWRCOA001,ELC001,2030,10.1255
RE1,S422,PWRGEO,ELC001,2030,0.0015
RE1,S422,PWRNGS001,ELC001,2030,0.8194
RE1,S422,PWRHYD001,ELC001,2030,0.3933
RE1,S422,PWRHYD002,ELC001,2030,0.016
RE1,S422,PWRWND001,ELC001,2030,0.0594
RE1,S422,PWRTRNIMP,ELC001,2030,2.1281
RE1,S422,PWRTRN,ELC002,2030,13.7467
RE1,S422,PWRDIST,ELC003,2030,13.7467
RE1,S422,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S422,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S422,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S422,INDENEFFDP,INDELC,2030,5.3608
RE1,S422,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S422,RESENEFFDP,RESELC,2030,2.6761
RE1,S422,DEMRESCKNELC,RESCKN,2030,1.3959
RE1,S422,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S422,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S422,COMENEFFDP,COMELC,2030,2.7659
RE1,S422,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S422,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S423,MINBIO,BIO,2030,13.9465
RE1,S423,IMPCOA,COA,2030,43.0412
RE1,S423,IMPLFO,LFO,2030,58.4993
RE1,S423,MINNGS,NGS,2030,1.4832
RE1,S423,MINWND,WND,2030,0.0594
RE1,S423,MINGEO,GEO,2030,0.0151
RE1,S423,MINHYD,HYD,2030,0.4093
RE1,S423,PWRBIO001,ELC001,2030,1.0216
RE1,S423,PWRCOA001,ELC001,2030,10.1255
RE1,S423,PWRGEO,ELC001,2030,0.0015
RE1,S423,PWRNGS001,ELC001,2030,0.8194
RE1,S423,PWRHYD001,ELC001,2030,0.3933
RE1,S423,PWRHYD002,ELC001,2030,0.016
RE1,S423,PWRWND001,ELC001,2030,0.0594
RE1,S423,PWRTRNIMP,ELC001,2030,2.1281
RE1,S423,PWRTRN,ELC002,2030,13.7467
RE1,S423,PWRDIST,ELC003,2030,13.7467
RE1,S423,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S423,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S423,DEMTRACARGSL,TRACAR,2030,1.164
RE1,S423,DEMTRABUSGSL,TRABUS,2030,13.1698
RE1,S423,INDENEFFDP,INDELC,2030,5.3608
RE1,S423,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S423,RESENEFFDP,RESELC,2030,2.6761
RE1,S423,DEMRESCKNELC,RESCKN,2030,1.3959
RE1,S423,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S423,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S423,COMENEFFDP,COMELC,2030,2.7659
RE1,S423,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S423,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S424,MINBIO,BIO,2030,13.9465
RE1,S424,IMPCOA,COA,2030,43.0412
RE1,S424,IMPLFO,LFO,2030,58.4993
RE1,S424,MINNGS,NGS,2030,1.4832
RE1,S424,MINWND,WND,2030,0.0594
RE1,S424,MINGEO,GEO,2030,0.0151
RE1,S424,MINHYD,HYD,2030,0.4093
RE1,S424,PWRBIO001,ELC001,2030,1.0216
RE1,S424,PWRCOA001,ELC001,2030,10.1255
RE1,S424,PWRGEO,ELC001,2030,0.0015
RE1,S424,PWRNGS001,ELC001,2030,0.8194
RE1,S424,PWRHYD001,ELC001,2030,0.3933
RE1,S424,PWRHYD002,ELC001,2030,0.016
RE1,S424,PWRWND001,ELC001,2030,0.0594
RE1,S424,PWRTRNIMP,ELC001,2030,2.1281
RE1,S424,PWRTRN,ELC002,2030,13.7467
RE1,S424,PWRDIST,ELC003,2030,13.7467
RE1,S424,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S424,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S424,DEMTRACARGSL,TRACAR,2030,1.164
RE1,S424,DEMTRABUSGSL,TRABUS,2030,13.1698
RE1,S424,INDENEFFDP,INDELC,2030,5.3608
RE1,S424,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S424,RESENEFFDP,RESELC,2030,2.6761
RE1,S424,DEMRESCKNELC,RESCKN,2030,1.3959
RE1,S424,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S424,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S424,COMENEFFDP,COMELC,2030,2.7659
RE1,S424,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S424,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S101,MINBIO,BIO,2040,19.0449
RE1,S101,IMPCOA,COA,2040,48.1311
RE1,S101,IMPLFO,LFO,2040,66.08
RE1,S101,MINNGS,NGS,2040,1.1745
RE1,S101,MINWND,WND,2040,0.0853
RE1,S101,MINGEO,GEO,2040,0.0151
RE1,S101,MINHYD,HYD,2040,0.0818
RE1,S101,PWRBIO001,ELC001,2040,2.4181
RE1,S101,PWRCOA001,ELC001,2040,11.3224
RE1,S101,PWRGEO,ELC001,2040,0.0015
RE1,S101,PWRNGS001,ELC001,2040,0.6489
RE1,S101,PWRHYD001,ELC001,2040,0.0786
RE1,S101,PWRHYD002,ELC001,2040,0.0032
RE1,S101,PWRWND001,ELC001,2040,0.0853
RE1,S101,PWRTRNIMP,ELC001,2040,2.0178
RE1,S101,PWRTRN,ELC002,2040,15.6959
RE1,S101,PWRDIST,ELC003,2040,15.6959
RE1,S101,DEMTRAEVC,ELCEV,2040,4.0413
RE1,S101,DEMTRAMCYELC,TRAMCY,2040,3.6408
RE1,S101,DEMTRACARGSL,TRACAR,2040,6.7076
RE1,S101,DEMTRABUSGSL,TRABUS,2040,8.1355
RE1,S101,INDENEFFDP,INDELC,2040,6.4808
RE1,S101,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S101,RESENEFFDP,RESELC,2040,3.2352
RE1,S101,DEMRESCKNELC,RESCKN,2040,1.1088
RE1,S101,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S101,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S101,COMENEFFDP,COMELC,2040,3.3437
RE1,S101,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S101,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S102,MINBIO,BIO,2040,19.0449
RE1,S102,IMPCOA,COA,2040,48.1311
RE1,S102,IMPLFO,LFO,2040,66.08
RE1,S102,MINNGS,NGS,2040,1.1745
RE1,S102,MINWND,WND,2040,0.0853
RE1,S102,MINGEO,GEO,2040,0.0151
RE1,S102,MINHYD,HYD,2040,0.0818
RE1,S102,PWRBIO001,ELC001,2040,2.4181
RE1,S102,PWRCOA001,ELC001,2040,11.3224
RE1,S102,PWRGEO,ELC001,2040,0.0015
RE1,S102,PWRNGS001,ELC001,2040,0.6489
RE1,S102,PWRHYD001,ELC001,2040,0.0786
RE1,S102,PWRHYD002,ELC001,2040,0.0032
RE1,S102,PWRWND001,ELC001,2040,0.0853
RE1,S102,PWRTRNIMP,ELC001,2040,2.0178
RE1,S102,PWRTRN,ELC002,2040,15.6959
RE1,S102,PWRDIST,ELC003,2040,15.6959
RE1,S102,DEMTRAEVC,ELCEV,2040,4.0413
RE1,S102,DEMTRAMCYELC,TRAMCY,2040,3.6408
RE1,S102,DEMTRACARGSL,TRACAR,2040,6.7076
RE1,S102,DEMTRABUSGSL,TRABUS,2040,8.1355
RE1,S102,INDENEFFDP,INDELC,2040,6.4808
RE1,S102,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S102,RESENEFFDP,RESELC,2040,3.2352
RE1,S102,DEMRESCKNELC,RESCKN,2040,1.1088
RE1,S102,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S102,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S102,COMENEFFDP,COMELC,2040,3.3437
RE1,S102,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S102,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S103,MINBIO,BIO,2040,19.0449
RE1,S103,IMPCOA,COA,2040,48.1311
RE1,S103,IMPLFO,LFO,2040,66.08
RE1,S103,MINNGS,NGS,2040,1.1745
RE1,S103,MINWND,WND,2040,0.0853
RE1,S103,MINGEO,GEO,2040,0.0151
RE1,S103,MINHYD,HYD,2040,0.0818
RE1,S103,PWRBIO001,ELC001,2040,2.4181
RE1,S103,PWRCOA001,ELC001,2040,11.3224
RE1,S103,PWRGEO,ELC001,2040,0.0015
RE1,S103,PWRNGS001,ELC001,2040,0.6489
RE1,S103,PWRHYD001,ELC001,2040,0.0786
RE1,S103,PWRHYD002,ELC001,2040,0.0032
RE1,S103,PWRWND001,ELC001,2040,0.0853
RE1,S103,PWRTRNIMP,ELC001,2040,2.0178
RE1,S103,PWRTRN,ELC002,2040,15.6959
RE1,S103,PWRDIST,ELC003,2040,15.6959
RE1,S103,DEMTRAEVC,ELCEV,2040,4.0413
RE1,S103,DEMTRAMCYELC,TRAMCY,2040,3.6408
RE1,S103,DEMTRACARGSL,TRACAR,2040,6.7076
RE1,S103,DEMTRABUSGSL,TRABUS,2040,8.1355
RE1,S103,INDENEFFDP,INDELC,2040,6.4808
RE1,S103,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S103,RESENEFFDP,RESELC,2040,3.2352
RE1,S103,DEMRESCKNELC,RESCKN,2040,1.1088
RE1,S103,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S103,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S103,COMENEFFDP,COMELC,2040,3.3437
RE1,S103,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S103,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S104,MINBIO,BIO,2040,19.0449
RE1,S104,IMPCOA,COA,2040,48.1311
RE1,S104,IMPLFO,LFO,2040,66.08
RE1,S104,MINNGS,NGS,2040,1.1745
RE1,S104,MINWND,WND,2040,0.0853
RE1,S104,MINGEO,GEO,2040,0.0151
RE1,S104,MINHYD,HYD,2040,0.0818
RE1,S104,PWRBIO001,ELC001,2040,2.4181
RE1,S104,PWRCOA001,ELC001,2040,11.3224
RE1,S104,PWRGEO,ELC001,2040,0.0015
RE1,S104,PWRNGS001,ELC001,2040,0.6489
RE1,S104,PWRHYD001,ELC001,2040,0.0786
RE1,S104,PWRHYD002,ELC001,2040,0.0032
RE1,S104,PWRWND001,ELC001,2040,0.0853
RE1,S104,PWRTRNIMP,ELC001,2040,2.0178
RE1,S104,PWRTRN,ELC002,2040,15.6959
RE1,S104,PWRDIST,ELC003,2040,15.6959
RE1,S104,DEMTRAEVC,ELCEV,2040,4.0413
RE1,S104,DEMTRAMCYELC,TRAMCY,2040,3.6408
RE1,S104,DEMTRACARGSL,TRACAR,2040,6.7076
RE1,S104,DEMTRABUSGSL,TRABUS,2040,8.1355
RE1,S104,INDENEFFDP,INDELC,2040,6.4808
RE1,S104,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S104,RESENEFFDP,RESELC,2040,3.2352
RE1,S104,DEMRESCKNELC,RESCKN,2040,1.1088
RE1,S104,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S104,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S104,COMENEFFDP,COMELC,2040,3.3437
RE1,S104,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S104,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S105,MINBIO,BIO,2040,19.0449
RE1,S105,IMPCOA,COA,2040,48.1311
RE1,S105,IMPLFO,LFO,2040,66.08
RE1,S105,MINNGS,NGS,2040,1.1745
RE1,S105,MINWND,WND,2040,0.0853
RE1,S105,MINGEO,GEO,2040,0.0151
RE1,S105,MINHYD,HYD,2040,0.0818
RE1,S105,PWRBIO001,ELC001,2040,2.4181
